gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,1,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2990,7,7.1469,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0215,3.08,3083.51
gfx950,256,2,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2990,7,7.2127,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0156,6.11,3057.79
gfx950,256,4,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4932,7,7.2033,flydsl_gemm7_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0189,12.23,3066.61
gfx950,256,8,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5256,7,7.5264,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k7_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0251,23.41,2944.22
gfx950,256,16,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4477,7,7.9849,flydsl_gemm6_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0207,44.12,2792.6
gfx950,256,32,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2015,7,9.084,flydsl_gemm3_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0196,77.57,2485.38
gfx950,256,64,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4319,4,11.5508,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0143,122.01,2002.82
gfx950,256,128,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3379,4,15.5072,flydsl_gemm3_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.014,181.76,1563.68
gfx950,256,256,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1214,4,21.0574,opus_gemm_flatmm_splitk_256x64x96x64_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,267.7,1257.35
gfx950,256,512,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.3901,native,0.0,397.12,1089.57
gfx950,256,1024,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3585,1,45.0131,flydsl_gemm3_abf16_wbf16_bf16_t64x128x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0061,500.93,885.21
gfx950,256,1,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4993,4,4.9348,flydsl_gemm5_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0087,1.43,1435.84
gfx950,256,2,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5801,4,5.059,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0074,2.8,1402.1
gfx950,256,4,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2237,4,5.012,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0081,5.65,1418.32
gfx950,256,8,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5801,4,5.1691,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0075,10.95,1381.15
gfx950,256,16,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2237,4,5.5546,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0075,20.39,1296.36
gfx950,256,32,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.5517,auto,0.0,40.8,1319.17
gfx950,256,64,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5279,1,6.8261,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,66.36,1108.89
gfx950,256,128,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,9471,1,7.635,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0029,118.66,1055.79
gfx950,256,256,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4320,1,9.3494,flydsl_gemm3_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.003,193.8,967.33
gfx950,256,512,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7119,1,11.1007,flydsl_gemm4_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,326.45,991.83
gfx950,256,1024,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6999,1,16.5288,flydsl_gemm4_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,438.49,904.01
gfx950,256,1,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2025,1,4.0571,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,0.78,777.13
gfx950,256,2,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3484,1,3.9277,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,1.6,804.56
gfx950,256,4,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,3.8328,auto,0.0,3.28,828.22
gfx950,256,8,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3729,1,4.0357,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,6.24,793.68
gfx950,256,16,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3483,1,4.1899,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0015,12.01,778.16
gfx950,256,32,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,3.3242,auto,0.0,30.28,1015.31
gfx950,256,64,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.0216,auto,0.0,50.06,896.28
gfx950,256,128,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4673,1,4.9231,flydsl_gemm6_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,81.79,825.34
gfx950,256,256,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4807,1,5.1182,flydsl_gemm6_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,157.34,973.14
gfx950,256,512,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1889,1,6.4489,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,249.75,1056.88
gfx950,256,1024,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3007,1,8.7974,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,366.16,1191.92
gfx950,256,1,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4471,2,16.8198,flydsl_gemm6_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0062,5.24,5238.29
gfx950,256,2,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5251,2,16.9291,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0058,10.41,5206.04
gfx950,256,4,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4471,2,16.951,flydsl_gemm6_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0062,20.78,5202.46
gfx950,256,8,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4941,2,17.1904,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0056,40.99,5136.2
gfx950,256,16,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1800,2,17.8191,flydsl_gemm3_abf16_wbf16_bf16_t16x64x256_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.014,79.09,4966.94
gfx950,256,32,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3954,2,19.9944,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0139,140.97,4447.86
gfx950,256,64,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1214,4,24.9581,opus_gemm_flatmm_splitk_256x64x96x64_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,225.86,3597.4
gfx950,256,128,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3866,1,34.3458,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,328.26,2663.74
gfx950,256,256,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5469,1,45.9622,flydsl_gemm4_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,490.59,2064.66
gfx950,256,512,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,68.1427,native,0.0,661.8,1492.63
gfx950,256,1024,6144,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,94.4016,native,0.0,955.43,1221.84
gfx950,256,1,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5329,1,4.8577,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,2.27,2269.78
gfx950,256,1,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5793,2,6.713,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0021,3.28,3282.81
gfx950,256,1,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,10.7462,auto,0.0,4.78,4783.25
gfx950,256,1,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3884,2,12.209,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,4.96,4961.75
gfx950,256,2,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.8811,auto,0.0,4.51,2262.15
gfx950,256,2,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.6137,auto,0.0,6.66,3334.73
gfx950,256,2,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,10.8145,auto,0.0,9.5,4755.03
gfx950,256,2,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3453,2,12.5253,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,9.67,4838.27
gfx950,256,4,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5329,1,4.8369,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,9.11,2289.39
gfx950,256,4,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.6624,auto,0.0,13.22,3315.58
gfx950,256,4,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,10.9093,auto,0.0,18.84,4717.65
gfx950,256,4,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3452,2,12.2611,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0114,19.76,4946.24
gfx950,256,8,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2830,1,4.8796,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,18.05,2282.36
gfx950,256,8,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6420,2,7.0506,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0026,24.99,3142.9
gfx950,256,8,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.4121,auto,0.0,36.02,4517.33
gfx950,256,8,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2917,2,12.4483,flydsl_gemm5_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0043,38.92,4879.18
gfx950,256,16,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.851,auto,0.0,36.31,2322.0
gfx950,256,16,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.189,auto,0.0,49.01,3101.77
gfx950,256,16,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.6874,auto,0.0,70.34,4425.65
gfx950,256,16,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3452,2,13.0063,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.012,74.49,4683.87
